id,gap_convdate_appcreated,days_active_app,utm_source,device_model,Android_app_version,device_price_cat,grade,current_streak,max_streak,total_timespent_last7D,comp_activity,comp_news,comp_reading,submitq_attempt,submitq_accuracy,total_navigations,total_visit,freados_earned,user_category
863b00bf-8861-439a-91fd-f7a6b10c22a6,2,1,Organic,RMX2050,5.7.1.6,Low,Grade 1,0,1,10,0,0,0,0,0,1,0,100,#N/A
8654e7ae-a698-44c9-b93a-31a83975caab,9,1,Club1BR,"IPAD7,11",0,High,Grade 4,0,0,0.316666667,0,0,0,0,0,4,0,0,achxgz
8657260b-93ca-4007-9eb8-df45cf01a7e2,27,8,Organic,CPH2269,5.7.1.6,Medium,Grade 3,0,1,3.583333333,0,0,0,0,0,18,0,100,#N/A
86881412-c27d-4610-8408-bb1ee5c4e680,2,3,Organic,SM-A225F,5.7.1.6,Medium,Grade 4,0,2,40.73333333,4,0,0,14,0.714285714,19,0,1650,#N/A
86897db7-94bd-4d7d-bd95-4d2becf10981,6,4,Organic,V2059,5.7.1.6,Medium,Grade 3,0,0,5.7,0,0,0,0,0,3,0,0,#N/A
86d129f2-4eba-4c83-9c52-98c9ba9afb3a,5,2,Organic,1851,5.7.1.6,Medium,Grade 2,0,1,21.45,0,0,0,27,0.444444444,0,2,2000,#N/A
86d9fe60-e581-4555-b5a5-1f9d5aac9c03,2,3,Organic,SM-A505F,5.7.1.6,Medium,Grade 6,0,2,38.26666667,0,0,0,0,0,18,0,320,#N/A
86e13733-2eef-449d-8787-aa4da055a6fa,7,5,Club1BR,POCO M2 PRO,5.7.1.6,Medium,Grade 3,0,0,16.26666667,0,0,0,0,0,14,1,0,219519
86eabd1e-1f47-4a2b-aad4-91b74f2a548e,1,2,Club1BR,V2068,5.7.1.6,Medium,Grade 3,0,1,17.68333333,0,0,0,0,0,7,0,360,lknkmi
8715d072-261d-4b09-8608-d21ae2ee04e4,3,3,Club1BR,REDMI NOTE 8 PRO,5.7.1.6,Medium,Grade 4,0,0,13.01666667,0,0,0,0,0,30,0,0,243164
8724b929-9c7b-47ca-824b-a8d4444f6282,2,2,Organic,M2101K6P,5.7.1.6,Medium,Grade 2,0,2,15.83333333,0,3,0,16,0.375,12,0,1450,#N/A
8727dc11-e54a-49be-851d-1a50ae81cdd0,4,4,Club1BR,REDMI NOTE 9 PRO,5.7.1.6,Medium,Grade 6,2,2,22.7,0,0,0,0,0,8,0,1300,315102
87366f6b-adf8-4243-b943-b1604ee7be95,3,3,Organic,SM-A750F,5.7.1.6,Medium,Grade 6,0,0,3.75,0,0,0,0,0,1,0,0,#N/A
8738cdb1-cb49-4606-818a-cc12a016cd8d,2,5,Club1BR,RMX1992,5.7.1.6,High,Grade 5,4,4,18.13333333,0,0,0,4,1,7,0,100,315102
87434b67-c33c-4809-84f4-46f25477116d,24,3,Club1BR,X10,5.7.1.5,0,Grade 6,0,1,21.2,0,0,0,5,1,12,0,2840,642457
87a1a746-49d7-4a33-ab88-3742a9bbbfdc,3,1,Organic,1907,5.7.1.6,Medium,Grade 5,0,1,10,0,3,0,3,1,18,0,710,#N/A
87a26558-cec1-4f77-8711-5de3c0d90b0e,8,2,Club1BR,SM-A715F,5.7.1.6,High,Grade 4,0,0,0,0,0,0,0,0,0,0,0,bijwip
87b1f582-3559-46a7-8208-a287d09c4a32,2,1,Club1BR,SM-A315F,5.7.1.6,Medium,Grade 3,0,1,24.56666667,0,0,0,18,0.222222222,5,1,1000,kxorlk
87c98fac-b4dc-4b7b-a0dc-5e3ccac96d93,11,4,Club1BR,M2101K7BI,5.7.1.7,Medium,Grade 2,1,1,12.36666667,0,0,0,0,0,7,0,1550,852287
87d87dd3-5805-47a1-a4a6-30f2990c9927,676,1,Organic,LE2101,5.7.1.6,High,Grade 4,0,0,10.16666667,0,0,0,0,0,2,0,0,#N/A
87e427f2-e9a7-454b-88f1-17b3a9634300,5,1,Organic,REDMI NOTE 9 PRO MAX,5.7.1.6,Medium,Grade 3,0,1,6.3,0,0,0,4,0.25,11,0,250,#N/A
87f23d07-4a36-4d96-959b-0d9116fcad9b,1,5,Organic,SM-E625F,5.7.1.7,High,Grade 3,0,0,13.48333333,0,0,0,0,0,11,0,100,#N/A
880d7483-8dd7-4f18-8f72-2bc302c83272,8,0,Club1BR,M2101K6I,5.7.1.6,Medium,Grade 1,0,0,0,0,0,0,0,0,0,0,0,vkobww
8827bf04-e4a1-4f59-b793-c7222e5152ae,2,3,Club1BR,CPH2095,5.7.1.6,Medium,Grade 3,0,1,44.36666667,2,0,0,15,0.266666667,6,0,800,508145
8832a992-32a3-4d02-a4d6-28c6315de7fe,66,2,Club1BR,"IPHONE11,8",0,High,Grade 1,0,0,6.533333333,0,0,0,0,0,2,0,0,wzntcn
883de897-670a-4e73-b37c-b2c5d4534374,2,2,Club1BR,1951,5.7.1.6,Medium,Grade 5,0,0,30.48333333,0,0,0,0,0,34,0,1000,sfpsin
88950151-2ced-4416-9178-745064e35163,2,6,Organic,LENOVO TB-X606V,5.7.1.6,Medium,Grade 2,3,4,58.36666667,0,0,0,0,0,21,0,1500,#N/A
88989718-a97f-45c6-abdf-809728e330c3,12,4,Club1BR,0,0,0,Grade 4,0,2,47.73333333,0,0,0,1,0,0,0,4800,869060
889c20e6-2a23-43ec-9ff1-ab4186e2f206,19,5,Organic,REDMI NOTE 9 PRO MAX,5.7.1.7,Medium,Grade 6,5,5,48.28333333,0,0,0,9,0.777777778,29,0,1240,#N/A
88a8cc03-c211-47b1-b80d-db073ba768e9,4,1,Organic,V2055,5.7.1.6,High,Grade 1,0,0,2,0,0,0,0,0,3,0,0,#N/A
88b17da6-f54b-4233-9a5e-8b462f10382b,12,5,Club1BR,LENOVO TB-X505X,5.7.1.6,Medium,Grade 6,0,0,22.3,0,0,0,0,0,5,0,1000,sfpsin
88c8e37e-4e44-495a-a8bb-d96a887f928e,2,1,Club1BR,A37FW,5.7.1.6,High,Grade 3,0,0,31.6,0,0,0,0,0,8,1,0,jlvmek
88ebb279-d45f-4225-8faa-6ccf3315199c,3,2,Club1BR,SM-A226B,5.7.1.6,Medium,Grade 4,1,2,5.833333333,0,0,0,0,0,12,0,0,315102
890a054b-9e99-4d42-9878-58751ce14be5,1,3,Club1BR,0,0,0,Grade 6,0,1,12.08333333,0,0,0,0,0,1,0,1300,aercin
892a2284-5f87-4428-87df-db13b2fbcfe4,1,2,Club1BR,SM-A505F,5.7.1.7,Medium,Grade 6,0,1,7.433333333,0,0,0,0,0,1,0,0,ekrjjh
893bcf92-c907-4a0e-88ed-7e9408f8413b,8,3,Club1BR,REDMI NOTE 8 PRO,5.7.1.6,Medium,Grade 1,0,0,21.66666667,0,0,0,5,0.8,14,0,4200,avcrmk
89643a71-d21a-4c2b-a860-3b5d5cb3a863,271,0,Club1BR,CPH1901,5.7.0.0,Medium,Grade 1,0,0,0,0,0,0,0,0,0,0,0,207436
898424ec-3d45-4235-8a6c-433ef3805c1c,1,3,Organic,SM-M215F,5.7.1.7,Medium,Grade 5,0,0,3,0,0,0,0,0,6,0,0,#N/A
8998ed83-d2e6-4c53-93b2-9c0cdb7c5a55,3,3,Organic,ONEPLUS A5000,5.7.1.6,High,Grade 2,1,3,38,1,0,0,10,0.7,13,0,2250,#N/A
89d872c9-869d-4eec-b499-ef1c4630d56e,37,1,Organic,V2050,5.7.1.6,High,Grade 6,0,0,0,0,0,0,0,0,0,0,0,#N/A
8a0ac536-eb02-42bc-a43f-1068275a8736,1,5,Club1BR,GM1901,5.7.1.6,High,Grade 4,0,2,32.05,1,0,0,3,0.333333333,17,0,1370,933095
8a13e207-099e-4893-ad51-14b471a8eeac,1,1,Club1BR,M2006C3MI,5.7.1.6,High,Grade 6,0,1,15.6,0,0,0,0,0,33,0,100,xrgoup
8a1e38ea-88ec-48aa-9095-d384423d4952,65,1,Club1BR,"IPHONE9,3",0,High,Grade 1,0,0,2.183333333,0,0,0,0,0,3,0,0,etgeie
8a31e21a-ed3f-4ff4-bf00-e8e320e3b8fb,2,3,Club1BR,JSN-L42,5.7.1.6,Medium,Grade 5,3,3,49.16666667,8,6,0,14,0.357142857,54,0,1010,ynivfn
8a398525-2586-4b4d-bb0e-29f97c21e5a7,10,4,Club1BR,V2111,5.7.1.6,High,Grade 2,0,0,43.96666667,2,0,1,8,0.5,12,0,0,ftoqzy
8ac0ae49-d90f-4083-a501-3cf9b1588e81,3,4,Club1BR,CPH2239,5.7.1.6,High,Grade 1,0,1,43.35,2,0,0,0,0,34,0,860,dadyvh
8af8e315-1815-4ceb-bab5-ff93b3f4438b,13,14,Club1BR,RMX3197,5.7.1.6,Medium,Grade 5,1,3,37.51666667,0,0,0,5,0,32,0,900,coeoak
8b12dfc6-94d3-4d52-bb68-9c7b04802e28,23,3,Club1BR,0,0,0,Grade 1,0,0,16.26666667,0,0,0,0,0,13,3,1090,ygqjus
8b14ab27-b9ee-4da0-81c2-25641f633a18,2,2,Club1BR,GM1911,5.7.1.6,High,Grade 1,0,1,10.11666667,0,0,0,0,0,21,0,100,avcrmk
8b14b250-c2f8-4b67-bcee-07987b8df73d,4,3,Club1BR,MOTO G(9),5.7.1.6,Medium,Grade 4,0,1,12.45,0,0,0,0,0,15,0,0,rquvwc
8b224108-4614-4eca-8915-aeb4e629c023,85,2,Club1BR,CPH2239,5.7.0.3,High,Grade 3,0,0,0.133333333,0,0,0,0,0,1,0,0,eihdlk
8b2afd75-61bd-4e45-b3b3-45e75019417a,7,9,Club1BR,RMX1851,5.7.1.7,Medium,Grade 1,9,9,130.5166667,0,0,0,16,0.5,177,2,25800,315102
8b51c2b9-99f8-49b2-9be2-defe37f456ee,280,4,Organic,"IPHONE10,3",0,High,Grade 2,0,0,4.466666667,0,0,0,0,0,21,0,500,#N/A
8b533ae1-d4ac-46f1-b193-e4eb611b9cce,19,3,Organic,SM-A515F,5.7.1.7,High,Grade 3,0,0,6.15,0,0,0,0,0,1,0,0,#N/A
8b8187fa-17f5-459e-b7ec-c5815adf9728,1,1,Club1BR,CPH2239,5.7.1.6,High,Grade 3,0,1,12.9,0,0,0,4,1,2,0,1700,xrgoup
8b90bc36-a2c3-4d47-b24b-6846b69565cc,20,6,Organic,MI A3,5.7.1.7,Medium,Grade 4,0,1,2.066666667,0,0,0,0,0,1,0,0,#N/A
8b989533-6c2b-4618-87ba-e589371a9971,4,1,Organic,LENOVO YT-X705X,5.7.1.6,High,Grade 6,0,1,28.13333333,1,0,0,5,0.6,11,0,2690,#N/A
8bcdf1c5-5cda-4751-a303-39f501f83307,6,1,Club1BR,EB2101,5.7.1.6,High,Grade 6,0,0,11.5,0,0,0,0,0,9,0,0,869060
8c15ba4e-01fd-4bd8-9059-961d06e515d6,12,1,Organic,1819,5.7.1.5,Medium,Grade 1,0,0,10,0,0,0,0,0,0,0,0,#N/A
8c29b4f8-c627-4bb4-b574-ad1947539994,2,1,Club1BR,SM-A705GM,5.7.1.6,Medium,Grade 5,0,1,10,0,0,0,0,0,2,2,0,bijwip
8c2fbaa2-0ea3-4858-9c4f-4c2f12fc34dc,8,5,Club1BR,0,0,0,Grade 3,1,2,15.88333333,0,0,0,0,0,11,0,300,xlrrsp
8c2feeb0-5c64-4935-a27e-28b4bee5b361,2,5,Club1BR,RMX1971,5.7.1.6,Medium,Grade 5,3,3,10.98333333,0,0,0,5,0.8,9,0,730,idconk
8c4997e3-a414-44a6-b084-0551245e32c6,8,2,Organic,SM-J700F,5.7.1.6,Medium,Grade 3,0,0,2.616666667,0,0,0,0,0,3,0,0,#N/A
8c7a75b9-0168-4c8d-9fcc-fc67fa796f88,493,3,Paid,1820,5.7.1.5,Low,Grade 4,0,0,0,0,0,0,0,0,0,0,300,#N/A
8c88310b-56b2-491b-aca8-0dd4d2405382,2,4,Club1BR,1920,5.7.1.6,Medium,Grade 4,0,0,7.75,0,0,0,0,0,14,0,0,ftoqzy
8ca7bd4c-f884-421f-a5e6-ecc1d732245b,7,2,Club1BR,0,0,0,Grade 3,0,0,13.48333333,0,0,0,0,0,54,0,0,dlupos
8cfdab3c-ee1e-4655-87bb-ea139f1ab908,16,3,Organic,V2109,5.7.1.6,Medium,Grade 5,0,1,10,0,0,0,0,0,7,0,1700,#N/A
8cfe7d58-152f-42d3-b871-61d5365515a4,10,6,Club1BR,REDMI K20 PRO,5.7.1.7,Medium,Grade 1,2,3,40.31666667,0,0,0,16,0.5625,0,0,3050,yfmpcx
8d01015c-d75d-4c68-ab02-d7e5f2a6368b,37,8,Club1BR,SM-J610F,5.7.1.4,Medium,Grade 1,0,0,27.25,0,0,0,0,0,2,0,200,nzyaol
8d0dec82-1ebc-401e-bd16-3ef78a4bcebd,11,11,Club1BR,CPH1937,5.7.1.6,Medium,Grade 1,0,1,11.26666667,0,0,0,4,0.75,13,0,350,bijwip
8d1ac189-6c10-427e-bc80-a6bd1d38ffb4,2,2,Organic,RMX3263,5.7.1.6,0,Grade 3,0,1,2.283333333,0,0,0,0,0,5,0,100,#N/A
8d234c7a-f736-431c-afdb-5bff2ea21a0e,4,4,Club1BR,REDMI NOTE 7 PRO,5.7.1.6,Medium,Grade 3,0,0,15.38333333,0,0,0,0,0,0,0,0,ftoqzy
8d2bafae-ca5a-4d9c-a1ab-5064034cc542,16,4,Organic,CPH1969,5.7.1.5,Medium,Grade 5,0,0,10.4,3,1,0,9,0.333333333,6,0,950,#N/A
8d547336-dee7-4bc3-bdba-45aaaa9fabf0,14,3,Club1BR,REDMI NOTE 8 PRO,5.7.1.6,Medium,Grade 4,0,1,28.48333333,0,0,0,0,0,30,0,60,933095
8d6ccb89-70fc-412a-9aab-23d5a32ea5ff,4,8,Club1BR,CPH2127,5.7.1.6,Medium,Grade 5,3,6,93.08333333,3,0,0,21,0.333333333,18,2,18760,lknkmi
8d9972f8-f7b4-493e-aef3-3804102c1de6,3,1,Organic,0,0,0,Grade 3,0,0,15.3,0,0,0,5,0.4,7,0,400,#N/A
8da2120a-d16c-4e63-a4f5-19fccca65e10,7,1,Club1BR,CPH2239,5.7.1.6,High,Grade 3,0,0,10,0,0,0,0,0,0,1,0,fammam
8dd47371-64cd-492a-8a6a-c130b974f792,22,3,Club1BR,CPH2219,5.7.1.5,Medium,Grade 1,0,0,0,0,0,0,0,0,0,0,0,qkpbzq
8e24f3fe-b209-4d26-ae2b-e8e55a31c6dc,1,1,Club1BR,SM-J810G,5.7.1.6,Medium,Grade 3,0,0,27.06666667,0,0,0,0,0,28,0,0,xjcwit
8e52e240-5494-4b8c-ba76-f227bacb996c,5,3,Organic,1915,5.7.1.6,Medium,Grade 5,0,1,8.416666667,0,0,0,4,0.75,4,0,350,#N/A
8e747c25-5d74-45db-a31f-f73ff74d7235,7,3,Club1BR,SM-A725F,5.7.1.6,High,Grade 2,0,1,57.61666667,1,0,0,0,0,19,1,5100,avcrmk
8e81a661-e463-4b93-be5f-f298c0c95c32,937,4,Club1BR,"IPHONE9,3",0,High,Grade 2,0,1,22.2,0,0,0,4,1,24,0,800,nhnvpp
8e83e8f8-4cd5-4101-a94c-1574ca1b5814,41,1,Organic,SM-J701F,5.7.1.6,Low,Grade 4,0,0,0,0,0,0,0,0,0,0,0,#N/A
8e8d21ae-3332-4f97-a8af-a38471a115a3,44,1,Organic,CPH1823,5.7.1.6,Medium,Senior KG,0,0,0.016666667,0,0,0,0,0,0,0,0,#N/A
8e9762aa-d834-4776-8652-cfcc63393fd9,733,1,Organic,SM-G965F,5.7.1.5,High,Grade 4,0,0,2.8,0,0,0,0,0,0,0,0,#N/A
8ee80253-e61e-418e-b431-531863a2aee1,2,4,Organic,V2029,5.7.1.6,Medium,Grade 3,3,3,53.93333333,2,1,0,27,0.592592593,22,1,17200,#N/A
8ef6a759-8a79-41c9-9710-cfc656a54a5e,2,3,Club1BR,SM-J810G,5.7.1.6,Medium,Grade 4,0,0,29.11666667,0,0,0,0,0,8,1,0,xjcwit
8f03af74-9e7c-4f17-8ce2-d316b94e3817,8,3,Organic,0,0,0,Grade 3,0,1,14.55,0,0,0,0,0,9,0,0,#N/A
8f27cbbb-037b-4512-bbdc-5ce07c6794c4,26,3,Club1BR,1815,5.7.1.6,Medium,Grade 2,0,0,2.816666667,0,0,0,0,0,11,0,0,#N/A
8f38f8dd-466f-4dc4-b1c9-6692fe42f7c0,2,4,Club1BR,CPH1969,5.7.1.6,Medium,Grade 3,0,0,10.13333333,0,0,0,0,0,0,0,0,xjcwit
8f4e0d7d-5516-4e14-91df-f7f5a6289e5d,15,1,Organic,1811,5.7.1.7,Medium,Grade 3,0,0,0,0,0,0,0,0,0,0,0,#N/A
8f6a1630-8dde-44f5-b118-dc18f132e8a6,2,3,Club1BR,0,0,0,Grade 5,0,2,51.33333333,7,0,0,26,0.269230769,10,1,1450,ftoqzy
8f6ada8e-12e5-4128-889c-c5246d1797fc,13,14,Club1BR,SM-M315F,5.7.1.7,Medium,Grade 1,6,7,39.23333333,0,0,0,16,0.9375,0,0,4450,bijwip
8f99f7a7-c066-40bd-8a30-539a6d62991f,2,9,Club1BR,SM-A127F,5.7.1.6,Medium,Grade 3,7,7,24.28333333,0,0,0,17,0.588235294,18,0,24050,lknkmi
8fa0c920-b60e-417d-914a-b9bd5b05ac6e,6,1,Organic,SM-A505F,5.7.1.7,Medium,Grade 2,0,1,6.1,0,0,0,0,0,4,0,100,#N/A
8fc0064e-2dcc-48b0-9756-3ae2694232ff,21,2,Club1BR,SM-A217F,5.7.1.6,Medium,Grade 3,0,0,1.616666667,0,0,0,0,0,1,0,0,fzvalq
8fcd418b-0722-434f-8176-f0c4c25ff559,1,4,Club1BR,SM-E625F,5.7.1.6,High,Grade 5,0,2,59,0,0,0,0,0,10,1,3500,ftoqzy
8fd31d94-5676-4c20-8879-9908a721dffb,24,1,Club1BR,0,0,0,Grade 6,0,0,0.116666667,0,0,0,0,0,1,0,0,kidfvj
90032b1f-fa0b-4725-8810-b655a077a2ea,8,2,Organic,SM-A226B,5.7.1.6,Medium,Grade 5,0,0,0.1,0,0,0,0,0,0,0,0,#N/A
900d7380-7d71-4add-baf8-3baf8e8279a4,3,7,Club1BR,SM-M315F,5.7.1.7,Medium,Grade 1,9,9,78.78333333,0,0,0,27,0.888888889,33,0,9560,20284
90189472-2fb8-41c3-94d4-7679f2cb3206,5,1,Club1BR,V2029,5.7.1.6,Medium,Grade 5,0,0,19.6,0,0,0,0,0,17,1,0,uwhldd
90189538-1557-4b9c-808b-673b9dc3546c,15,0,Club1BR,0,0,0,Grade 6,0,0,0,0,0,0,0,0,0,0,0,qkpbzq
90540296-a87a-49cc-be3e-32e89862dbc7,248,1,Club1BR,SM-A125F,5.7.1.6,Low,Grade 1,0,0,0,0,0,0,0,0,6,0,0,bdfsxz
909a947e-d5a6-4a70-9290-e146b0b8318e,2,4,Club1BR,SM-T515,5.7.1.6,Medium,Grade 4,1,2,68.1,1,3,0,3,0.666666667,50,0,650,315102
909f1d5f-0287-4a5b-b4bc-5397ade26afe,5,4,Organic,SM-J250F,5.7.1.7,High,Grade 6,1,1,2.75,0,0,0,0,0,2,0,0,#N/A
90c57771-5577-418d-9121-3021b239623d,9,1,Club1BR,ONEPLUS A6010,5.7.1.6,High,Grade 1,0,0,2.4,0,0,0,0,0,6,0,0,avcrmk
90fee358-1215-4e36-bdbd-09b9c5cface1,2,4,Club1BR,V2109,5.7.1.7,Medium,Grade 3,0,1,28.13333333,0,0,0,0,0,0,0,0,lknkmi
91203156-bdcf-413d-8df1-7e0e3d86dfaa,13,5,Club1BR,LENOVO TB-X306X,5.7.1.6,Medium,Grade 3,0,1,7.95,0,0,0,5,0.2,1,0,0,bijwip
912cc315-b6c4-4e77-8086-f18849a61d7c,7,4,Club1BR,SM-M115F,5.7.1.6,Medium,Grade 1,0,0,33.93333333,0,0,0,9,0.444444444,23,2,7200,112064
91b1a509-6ddc-41a2-9309-9a22c18bb8fd,21,3,Organic,1920,5.7.1.5,Medium,Grade 6,0,0,15.06666667,0,0,0,0,0,21,0,0,#N/A
91bf0c00-3453-4438-8a91-f4238581d330,8,1,Club1BR,M2103K19I,5.7.1.6,Medium,Grade 4,0,1,0,0,0,0,0,0,0,0,0,933095
91c9f6dd-c421-45e3-86a8-46e003cf3815,5,4,Club1BR,RMX1825,5.7.1.6,High,Grade 1,0,0,34.28333333,0,0,0,0,0,6,1,0,728479
91dfaf48-042b-4017-9950-560fabaf84be,2,1,Club1BR,REDMI NOTE 9 PRO MAX,5.7.1.6,Medium,Grade 5,0,0,4.033333333,0,0,0,0,0,3,0,0,rquvwc
91eff304-31d1-4169-a1f4-0a057f86f75a,2,4,Club1BR,V2029,5.7.1.7,Medium,Grade 4,0,0,10.3,0,0,0,0,0,3,0,0,ybtduc
9205445c-cee1-4d22-b0b4-c0bc197ca487,5,1,Club1BR,SM-A315F,5.7.1.6,Medium,Senior KG,0,1,10,0,0,0,0,0,45,2,100,nhnvpp
921167eb-b3ae-4645-9adf-22025152ec46,1,4,Club1BR,SM-A315F,5.7.1.6,Medium,Grade 6,0,1,15.83333333,0,0,0,0,0,6,0,300,265780
9244fa60-1e0e-441a-b0e8-b1c40f5f31a3,10,1,Club1BR,"IPHONE13,2",0,High,Grade 5,0,0,0,0,0,0,0,0,0,0,0,bijwip
926ec608-ac4e-4682-a3c7-73b738b31865,21,3,Club1BR,M2006C3LII,5.7.1.6,Low,Grade 5,0,1,0.166666667,0,0,0,0,0,0,0,0,pkjkyk
92758dcb-314a-4adb-a16d-468fcd991b4f,9,13,Club1BR,SM-M307F,5.7.1.7,Medium,Grade 5,2,2,83.95,0,0,0,20,0.4,80,5,2160,bijwip
928484c2-fdec-4561-8cfd-d5435f38e987,2,1,Club1BR,CPH2095,5.7.1.6,Medium,Grade 6,0,0,9.333333333,0,0,0,0,0,0,0,0,424750
929e55f8-b279-4915-a124-5d8141a2501f,1,1,Club1BR,MI A3,5.7.1.7,Medium,Grade 5,0,0,16.73333333,0,0,0,0,0,3,0,0,112064
92a33820-11f1-4ed4-8d2b-ceae22c14113,36,2,Club1BR,SM-M515F,5.7.1.6,High,Grade 3,0,0,3.383333333,4,0,0,0,0,8,0,0,htnppb
92b69220-2ad6-4715-9135-4686d0ec93d0,18,1,Organic,1901,5.7.0.4,Medium,Grade 3,0,0,0.216666667,0,0,0,0,0,0,0,0,#N/A
92c0fbae-7291-498f-be4d-d371ceec7e0f,10,1,Club1BR,LENOVO TB-8505X,5.7.1.5,High,Grade 5,0,0,0,0,0,0,0,0,0,0,0,lcbdvv
92ede950-bfb8-42f3-b9ca-b18400e6fc6f,59,1,Club1BR,"IPHONE13,3",0,High,Grade 2,0,0,0,0,0,0,0,0,0,0,0,sfpsin
92f7dfad-95f3-4e59-bfdf-6d888ef0e729,34,4,Organic,M2004J19C,5.7.1.7,Low,Grade 4,0,1,6.7,0,0,0,0,0,3,0,0,#N/A
9309f346-e944-4a5c-ad20-c8985c8dc084,298,0,Club1BR,DUK-L09,5.7.0.0,0,Grade 5,1,1,0,0,0,0,0,0,0,0,0,327763
9314897c-444b-4a49-ad18-b57eff7aa779,4,3,Club1BR,SM-A226B,5.7.1.6,Medium,Grade 6,0,1,13.96666667,0,0,0,0,0,3,0,100,fammam
933c2697-6a81-4af1-b0cf-63193aee988e,7,4,Organic,SM-M426B,5.7.1.6,High,Senior KG,1,2,28.13333333,1,0,0,6,0.833333333,8,1,2300,#N/A
93408025-2602-4a27-9841-8e427c043236,2,2,Club1BR,M2103K19I,5.7.1.6,Medium,Grade 3,0,0,10.1,0,0,0,0,0,0,0,0,rquvwc
936ff986-2fb3-474e-b176-ea663c7af75f,1,2,Club1BR,REDMI NOTE 8 PRO,5.7.1.6,Medium,Grade 3,0,0,10,0,0,0,0,0,0,0,0,sfpsin
93b4c186-83cf-44a4-ad37-497011a73db3,4,3,Club1BR,LENOVO TB-X606V,5.7.1.6,Medium,Grade 5,0,2,38.18333333,0,9,0,20,0.75,6,0,1950,112064
93b70187-aac8-438a-93a9-103df73e32f5,6,3,Organic,SM-J810G,5.7.1.6,Medium,Grade 4,0,1,14.98333333,0,0,0,0,0,15,0,350,#N/A
93dff14b-b691-48de-b3f8-199f634af232,10,3,Club1BR,LENOVO TB-X306X,5.7.1.6,Medium,Grade 4,0,1,11,0,0,0,0,0,13,0,0,ftoqzy
93efc300-a54c-4d6a-bc9b-88ce57f6cb3a,4,5,Club1BR,SM-A217F,5.7.1.6,Medium,Grade 5,3,4,42.7,3,1,0,1,1,23,1,600,315102
943add85-682a-4275-9d22-a82181cbddad,9,1,Club1BR,1935,5.7.1.5,Medium,Grade 6,0,0,0,0,0,0,0,0,0,0,0,933095
94403507-b3bf-47ef-a7aa-ec5b7e64f5e0,10,3,Organic,1907,5.7.1.6,Medium,Grade 6,0,1,4.866666667,0,0,0,0,0,9,0,180,#N/A
9442276a-04dd-45a2-a1ee-110802e6608c,1,10,Club1BR,SM-A750F,5.7.1.7,Medium,Grade 4,16,16,57.26666667,1,0,0,2,0.5,18,2,2600,ftoqzy
946d02f0-756c-4d42-8682-c512f57caa14,207,4,Club1BR,1818,5.7.1.7,Medium,Grade 2,6,6,28.26666667,0,0,0,0,0,6,1,1300,916408
947a3cd6-1642-41f4-824c-26b4ae033255,1346,2,Club1BR,REDMI NOTE 6 PRO,5.7.1.7,Low,Grade 2,0,3,20.6,0,0,0,4,0.5,31,0,1200,fetnxp
94844b6d-c57b-432e-97d8-1cc35037182c,3,6,Club1BR,SM-G610F,5.7.1.7,Medium,Grade 4,2,3,34.28333333,0,0,0,0,0,3,0,1200,315102
9497b4ba-c84c-426d-a45a-f94096ff5f18,5,4,Organic,RMX1971,5.7.1.6,Medium,Grade 4,0,1,22.35,1,0,0,4,0.5,27,0,250,#N/A
94997393-a625-4b93-a338-9b9acebf714b,40,2,Club1BR,CPH2083,5.7.1.6,Low,Grade 3,0,0,0,0,0,0,0,0,0,0,0,tgmuqb
94a32608-4108-49f8-8269-a51948f55b62,20,1,Club1BR,SM-G988B,5.7.1.6,High,Grade 6,0,0,0,0,0,0,0,0,0,0,0,qkpbzq
94a4b1ce-7a4b-463d-a807-a243deca538e,1370,4,Organic,"IPHONE9,3",0,High,Grade 1,0,1,26,0,0,0,0,0,31,0,800,#N/A
94abb678-4876-49d4-8564-cb2bf88376b6,229,6,Club1BR,M2006C3LI,5.7.1.5,Low,Grade 3,0,0,43.86666667,2,0,0,36,0.444444444,4,0,650,pkjkyk
94ae5f8b-39c3-42fb-bb78-d11b44d3b85a,264,1,Club1BR,HD1911,5.7.1.7,High,Senior KG,0,0,2.066666667,0,0,0,0,0,4,0,0,fetnxp
94bae959-b434-40e2-ac79-fa4ab2d8c305,1,10,Club1BR,CPH1969,5.7.1.6,Medium,Grade 4,3,4,39.81666667,0,0,0,0,0,28,1,100,lknkmi
94f4c4ce-6b0a-4151-bd80-70ba131de594,53,3,Club1BR,SM-A205F,5.7.0.4,Medium,Grade 2,0,0,11.66666667,0,0,0,0,0,6,0,0,gocxgv
94fc3611-34ec-41ed-9f96-fef7a4b7d615,2,3,Club1BR,POCO M2 PRO,5.7.1.7,Medium,Grade 6,0,2,20.55,1,0,0,8,0.625,26,0,1450,xlrrsp
951997f0-dea8-4a39-9f6e-00d31a2edfc1,71,1,Club1BR,CPH1945,5.7.1.4,High,Grade 1,0,0,10,0,0,0,0,0,4,1,200,tuhmbh
9544cd14-d231-4a28-b68d-d511f3334735,2,3,Club1BR,SM-M315F,5.7.1.6,Medium,Grade 2,1,2,36.18333333,0,0,0,0,0,23,0,280,rquvwc
955e3283-e9c5-4925-98f7-1c3688cbc07f,9,5,Club1BR,1920,5.7.1.6,Medium,Grade 2,0,0,37.4,0,0,0,0,0,52,0,0,lcbdvv
